#	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	CD4_unstim_rep1 Tag Count in given bp (62671149.0 Total, normalization factor = 1, effective total = 10000000)	CD4_unstim_rep2 Tag Count in given bp (113653906.0 Total, normalization factor = 1, effective total = 10000000)	CD4_unstim_rep3 Tag Count in given bp (89185726.0 Total, normalization factor = 1, effective total = 10000000)	CD4_stim_rep1 Tag Count in given bp (96241364.0 Total, normalization factor = 1, effective total = 10000000)	CD4_stim_rep2 Tag Count in given bp (103774262.0 Total, normalization factor = 1, effective total = 10000000)	CD4_stim_rep3 Tag Count in given bp (83037238.0 Total, normalization factor = 1, effective total = 10000000)	bg vs. target Log2 Fold Change	bg vs. target p-value	bg vs. target adj. p-value
chr12-144	chr12	109097969	109098141	+	56.3	0.690	NA	NA	NA	NA									8.62029813673629	9.18833132772576	9.01575014744134	8.52150138372402	8.57398369978857	8.36237136955834	-0.521181999889761	0.0108662559737534	0.0323563437287378
chr12-4401	chr12	26769046	26769218	+	1.93	0.679	NA	NA	NA	NA									3.65233089374873	3.0508688422886	2.77969263564285	3.34778790816377	3.53992141449908	3.66758719882034	0.671459601404173	0.321937569167061	0.478003999528204
chr1-216	chr1	66282443	66282615	+	52.7	0.705	NA	NA	NA	NA									7.44684452196621	7.33988465564622	7.3525958893051	8.27678662620924	8.46216268828795	8.28304505565401	1.07877548771449	1.00077544531586e-07	1.26303514907888e-06
chr21-83	chr21	25396336	25396508	+	25.1	0.698	NA	NA	NA	NA									3.64929230287755	3.65841359746812	3.08053879982249	6.75425517464408	7.13803541724713	7.16727900050155	5.39985295772906	7.10926555587097e-21	8.49806580108393e-19
chr2-4532	chr2	158015620	158015792	+	3.13	0.680	NA	NA	NA	NA									4.97999650168396	4.55336844862393	5.13755278657163	4.37895540536164	4.46140346312119	4.28156898453043	-0.776004698175377	0.0687745162349456	0.145174795526622
chr8-1408	chr8	80604209	80604381	+	4.65	0.762	NA	NA	NA	NA									4.38207573626328	4.63818646472936	4.84933240990119	4.43820071841492	4.99190337019707	5.10595898621436	0.324570064066382	0.460496775797587	0.616387824636251
chr12-3244	chr12	91565441	91565613	+	3.02	0.692	NA	NA	NA	NA									3.12675191253723	3.00306977968032	2.96659717244768	3.66048156728455	4.21864567537427	3.92793832855262	1.90662778719595	0.00471888577468901	0.016232107555175
chr17-342	chr17	43720668	43720840	+	29.8	0.666	NA	NA	NA	NA									7.15987634374571	6.99148997430331	6.648838623348	7.61064167310151	7.50120609308711	7.37446706765388	0.638912266480546	0.00732148126692286	0.0233293416174018
chr13-1776	chr13	94195758	94195930	+	1.96	0.626	NA	NA	NA	NA									3.37051568530929	2.98467546144078	2.71492235734763	3.03821242376337	3.7298804199	3.44517703806082	0.855489698309654	0.230925454263882	0.373747905225647
chr6-1146	chr6	53070932	53071104	+	11.6	0.759	NA	NA	NA	NA									3.90807177919986	3.41735794238986	3.10120857174047	5.79597037903653	6.05043680994648	5.85455226340867	3.81344055736283	1.55678316070534e-12	4.79500992436671e-11
chr21-167	chr21	25639710	25639882	+	15.3	0.613	NA	NA	NA	NA									6.88333749557115	7.08869138335772	7.10099566297452	6.71488475884903	6.61635587056259	6.7337471475893	-0.399277713215475	0.0916346590378511	0.182832665513915
chr1-2962	chr1	186828931	186829103	+	7.75	0.641	NA	NA	NA	NA									5.64566233480592	6.16353739159516	5.51962728871885	5.49121834303225	5.70428125320725	5.73319348991441	-0.209498193047795	0.527186792088816	0.674918096832553
chr2-2461	chr2	127381883	127382055	+	6.73	0.736	NA	NA	NA	NA									3.68373635531545	2.61072283809802	3.30137923974392	4.36273900259671	5.3951142472806	5.22033920188612	3.14532242881688	1.47928069643861e-06	1.43075888373204e-05
chr22-805	chr22	39567505	39567677	+	3.99	0.661	NA	NA	NA	NA									5.2673216422685	5.10489887480827	4.61770211539352	4.76371018827288	4.62701043762225	4.79177307699963	-0.401941984941786	0.321243491353364	0.477176501701151
chr19-870	chr19	12734602	12734774	+	18.2	0.695	NA	NA	NA	NA									7.14951225466644	6.25298781986554	6.80835652025204	6.9933752994997	6.65201683825708	6.90534270701103	0.0955788374261353	0.735848143781729	0.835931796465322
chr19-235	chr19	9792296	9792468	+	38.3	0.539	NA	NA	NA	NA									7.57016124016272	7.39537332568831	7.47545094621926	7.99438699255635	7.88461922801686	7.93883465110851	0.516744921346808	0.0112440462482593	0.0333039932431061
chr2-1443	chr2	203733807	203733979	+	12.2	0.678	NA	NA	NA	NA									4.09533573040001	3.35336156251855	3.65353282470878	5.91418536219385	6.11304452726682	6.09824774953416	3.48332565912496	5.5356551108834e-13	1.84710896288698e-11
chr5-347	chr5	157859005	157859177	+	29.8	0.679	NA	NA	NA	NA									7.82726505290182	8.69390372104656	8.19845948555071	7.58204744412525	7.60328492780824	7.68524869435964	-0.743457512652618	0.00210621215378387	0.00827654290601776
chr1-5561	chr1	240004140	240004312	+	3.16	0.684	NA	NA	NA	NA									4.11531818829829	4.48056002962289	4.26683644272584	4.63009044352469	3.95196135279285	4.26162460521128	0.0157561501686211	0.974522663004471	0.98619141713143
chr15-1206	chr15	82952482	82952654	+	4.31	0.638	NA	NA	NA	NA									4.56840149082279	4.68211200715731	4.3674482998567	5.09293156246055	4.66471070132993	4.05614640039353	0.202224091660701	0.671287719618768	0.789392214261542
chr4-3716	chr4	56200394	56200566	+	1.57	0.776	NA	NA	NA	NA									2.13549302220342	2.14790943330933	1.96948722764177	2.31120327845281	2.90519287094515	3.25337884434728	2.48911104796795	0.0163973842502531	0.0455310292522375
chr2-588	chr2	128318785	128318957	+	27.6	0.628	NA	NA	NA	NA									8.08321220419301	8.50281063786967	8.36526185198942	7.65604385870404	7.47830943763775	7.55853438953623	-0.851551845433162	3.7320418225528e-05	0.000252647232582739
chr3-1842	chr3	32996508	32996680	+	6.66	0.697	NA	NA	NA	NA									3.90316018733942	3.44318810844777	3.15356305135865	5.15437810164527	5.14739660662449	5.05818428576017	2.66262584740127	8.15421189551677e-07	8.4231254647e-06
chr1-140	chr1	43358752	43358924	+	61.3	0.692	NA	NA	NA	NA									8.5082931810013	8.44126866044192	8.54148360109187	8.5518452562409	8.60963472474375	8.58977967155031	0.0949889200813559	0.595439742458231	0.732061193433337
chr11-5290	chr11	82932651	82932823	+	1.15	0.612	NA	NA	NA	NA									4.69234439878173	4.60920054734759	4.11822071919638	3.16793015245558	3.46742386770006	3.33371331844862	-1.92983357409358	0.000227883012954235	0.00122062337530859
chr1-69	chr1	3900663	3900835	+	65.5	0.561	NA	NA	NA	NA									8.7835870656223	8.64953185732764	8.64653357311948	8.85252926068025	8.70920575255159	8.3806765275345	-0.0321006896005502	0.871494449893127	0.925126125230953
chr1-5510	chr1	98982006	98982178	+	3.21	0.691	NA	NA	NA	NA									2.79523054245365	2.23018046513081	2.54298000351283	3.80278089533099	3.88720350454622	3.96371232847558	3.42075413035941	0.00013222712523034	0.000759678736181054
chr3-458	chr3	14125836	14126008	+	35.7	0.712	NA	NA	NA	NA									5.64744283091323	5.40111706020511	6.04672300680006	7.64956271648246	7.73166655312557	7.65494839647003	2.28340971379008	3.69196527972169e-17	2.46832806452196e-15
chr3-4106	chr3	107976050	107976222	+	2.16	0.563	NA	NA	NA	NA									4.81760913368915	4.45736513741455	4.87305034526671	4.13380236821097	4.04103676201392	3.80181425038056	-1.10087133180119	0.0160047115854856	0.0446233111916007
chr19-1758	chr19	10260144	10260316	+	6.80	0.611	NA	NA	NA	NA									2.78264028921048	2.88935185104818	3.12610989094656	4.88042856452059	5.14644889984825	4.89272151989965	3.91977103276185	5.39067659269923e-08	7.19231295211282e-07
chr11-2579	chr11	30346168	30346340	+	2.86	0.698	NA	NA	NA	NA									4.5056491007141	5.05762559783937	4.72536138205895	4.48999621846188	4.42900551239418	4.4551342836001	-0.491282934175477	0.250953737631704	0.397703897851571
chr11-1357	chr11	61004843	61005015	+	7.38	0.646	NA	NA	NA	NA									6.50351908331998	6.60009627258355	6.49673045391262	5.45108359027909	5.85549048301978	5.63340012148595	-1.06032870017723	0.000185320647796515	0.00101954880000673
chr4-405	chr4	2418772	2418944	+	25.2	0.664	NA	NA	NA	NA									7.73932738940625	7.90689617554839	8.09471747307713	7.40606783526655	7.43042082160136	7.39684959416172	-0.576846068805023	0.00568102237417857	0.0189432042988821
chr1-3633	chr1	121263898	121264070	+	5.86	0.774	NA	NA	NA	NA									2.72538680267665	2.84500158121003	3.08257481730725	4.90577421274225	4.75920751066402	4.64393002590376	3.72796880513843	3.6337362341621e-07	4.0613487272457e-06
chr18-1132	chr18	23358884	23359056	+	2.47	0.713	NA	NA	NA	NA									5.29256116030997	5.82776269967885	5.78074222264948	3.93561047513496	4.55066573184638	4.06700262247372	-1.95955062303421	9.05735678536108e-07	9.25244414397509e-06
chr6-3456	chr6	53180216	53180388	+	2.86	0.600	NA	NA	NA	NA									5.80415048964808	5.35505081975343	5.62030774520207	4.36500038291339	4.36799170715475	4.51337443736382	-1.60442399253306	1.55968972034735e-05	0.000116916894382048
chr6-7434	chr6	55534485	55534657	+	1.13	0.672	NA	NA	NA	NA									2.89587423725758	2.65507684576699	2.26002319597818	3.01453051998563	2.58855166079857	2.47938478742893	0.25409823891395	0.760009968206502	0.852314682349774
chr20-295	chr20	1325717	1325889	+	17.8	0.621	NA	NA	NA	NA									6.43537022717433	6.21605687252132	5.76060300612771	7.03880902628994	6.68199717305156	6.33062563148142	0.672336195629022	0.0291879358614545	0.0729175957262991
chr15_KI270850v1_alt-2	chr15_KI270850v1_alt	144036	144208	+	13.8	0.992	NA	NA	NA	NA									6.95102082491948	7.27871526954462	6.80662108877214	6.65332135814956	6.4584142356697	6.54001829943521	-0.551951826041389	0.0287511322410803	0.0720351232635287
chr1-8627	chr1	225987663	225987835	+	1.57	0.633	NA	NA	NA	NA									4.05821724471213	3.28522029161531	3.7973162523553	3.51015186872016	3.27236358491615	3.69199993411646	-0.452674286622612	0.449775008083939	0.606637772347542
chr12-5537	chr12	128976209	128976381	+	1.50	0.660	NA	NA	NA	NA									3.08132976698335	3.49126821719975	2.07563443287136	3.09648045769626	3.40424645236188	2.40900164870251	0.0469221752825044	0.956886140307947	0.976148028748765
chr19-2272	chr19	52248482	52248654	+	3.89	0.740	NA	NA	NA	NA									3.594071225975	3.16578923886229	3.12525381941252	4.00052183240646	4.51010322470225	4.82327065702491	2.14994631222024	0.000510057576518583	0.00245819974476448
chr8-230	chr8	41578002	41578174	+	33.3	0.626	NA	NA	NA	NA									8.06805656331596	8.56266630911597	8.47485848667973	7.78479403362034	7.81303902914904	7.66870663448153	-0.700797045378451	0.000809741377395065	0.00365964346071815
chr2-6704	chr2	24456792	24456964	+	1.57	0.656	NA	NA	NA	NA									2.82427521442244	2.46964074592562	2.69888670701181	3.15374721973736	3.10979734476734	3.5047387228392	1.47486170541152	0.0590679244023878	0.128623385287795
chr1-2018	chr1	223081380	223081552	+	12.0	0.664	NA	NA	NA	NA									6.0569303179845	6.77270403269881	6.49547979989869	6.30889883468185	6.23434884764076	6.2512276971969	-0.26309841590162	0.353506128034958	0.510860103180388
chr6-6005	chr6	42417752	42417924	+	1.31	0.642	NA	NA	NA	NA									4.26644610591166	3.83083674846866	4.02757884907391	3.45871390991183	3.30964225804716	3.35201163856866	-1.19868831281974	0.0297981012794485	0.07423942984773
chr22-453	chr22	17303964	17304136	+	8.41	0.637	NA	NA	NA	NA									5.95626550840282	4.54144094803165	5.15644981733655	5.90915994411774	5.42962311448198	5.63608870557817	0.454539311515722	0.269735454879941	0.419654028967847
chr21-1004	chr21	45709301	45709473	+	1.80	0.615	NA	NA	NA	NA									2.70244162053056	2.35182573768968	2.17481912695975	2.80769213672158	3.23844118428728	3.35208433710529	2.00009949554484	0.0231545251404057	0.06045207117734
chr4-4178	chr4	109628668	109628840	+	1.34	0.603	NA	NA	NA	NA									3.51474644596481	4.21391425201158	3.27440305211615	3.53671740722144	3.10590956709139	3.16964653295206	-0.850293374449072	0.180075979130056	0.309510869083196
chr9-65	chr9	72527356	72527528	+	52.1	0.667	NA	NA	NA	NA									8.33725697310827	9.01510470611005	8.35940448970164	8.51343040411987	8.56155452418851	8.61659960637796	-0.0528244748773103	0.814069272284779	0.888972234790349
chr1-7501	chr1	221809426	221809598	+	1.77	0.581	NA	NA	NA	NA									3.75068258545056	2.81166215969832	2.90224822818424	3.30409552568979	3.67908218471054	3.62156252158158	0.682247299118572	0.321972475320639	0.478017082952484
chr14-1066	chr14	22883030	22883202	+	5.11	0.695	NA	NA	NA	NA									4.23995893270228	3.36856953439469	4.11156708904187	4.46946642736036	4.89834669297957	5.10996739105525	1.41055579061924	0.0063462429489374	0.020758010538496
chr14-285	chr14	69767087	69767259	+	26.1	0.673	NA	NA	NA	NA									8.11105814233447	7.55312515461129	7.73379989923412	7.74172067364418	7.25902389081383	6.91831592792789	-0.517597292777181	0.0518719475502373	0.115839234327186
chr1-502	chr1	154558928	154559100	+	35.7	0.631	NA	NA	NA	NA									8.6656194027438	8.10832067784054	8.30441015963111	8.17905937208336	7.87865986904471	7.68162554897314	-0.490417563481447	0.031916336085525	0.0785157297611913
chr18-94	chr18	3451262	3451434	+	33.2	0.565	NA	NA	NA	NA									7.48147521278689	8.17272200035961	7.35089948047182	7.93370098359155	7.61476072104768	7.3892148595573	-0.0624902551279266	0.815948951013479	0.890109563577678
chr8-2709	chr8	19626887	19627059	+	2.03	0.691	NA	NA	NA	NA									2.20027759624643	2.66045879629006	2.50776428206311	3.24868944114162	3.37259423407106	3.0582552574954	1.98765127715082	0.0199535431049538	0.0535154595737889
chr8-664	chr8	120731392	120731564	+	11.8	0.690	NA	NA	NA	NA									7.22578410347419	7.24673602662418	7.21012068344655	6.33435068037203	6.36923896552779	6.16916722471529	-1.07794548416145	5.58076881767975e-06	4.68903606370237e-05
chr10-2951	chr10	13862625	13862797	+	2.47	0.618	NA	NA	NA	NA									6.31953319320945	7.10352261112544	6.0031229708703	4.33945728029863	4.48033999550243	4.15095342708552	-2.80094739169884	1.30304560642564e-13	4.85165989892474e-12
chr9-2813	chr9	95981850	95982022	+	1.85	0.717	NA	NA	NA	NA									5.27198740951563	4.6439873597433	5.26574055572028	3.73475681519716	4.09546314326792	3.67517136386478	-1.81091761918694	6.36519847769895e-05	0.000403468787589438
chr11-2438	chr11	12242375	12242547	+	3.39	0.600	NA	NA	NA	NA									6.15036732126153	7.16931336021055	5.3218218241771	4.48667890832755	5.04661437674661	4.21775115189034	-2.23732570052805	9.22271904750618e-07	9.40039975248318e-06
chr13-1733	chr13	75258364	75258536	+	2.01	0.530	NA	NA	NA	NA									4.20956864661088	3.77714703500212	3.30843330026483	3.37439283048555	3.75680170080899	4.04696946113067	-0.0935231762092788	0.875317093549513	0.927395693799473
chr21-1306	chr21	44565034	44565206	+	1.27	0.739	NA	NA	NA	NA									2.10115842791286	1.78933741142874	2.34891480965924	2.47038778715582	2.81433110151856	2.83950131580565	1.96141276429303	0.0524189287557988	0.116790227577875
chr19-760	chr19	45485425	45485597	+	24.4	0.714	NA	NA	NA	NA									6.81084678503684	7.08145436044807	7.80580221386602	7.43787624421347	7.21145952188715	7.11272644018819	-0.0554755363236189	0.843656107764284	0.908297157067956
chr16-2140	chr16	77227890	77228062	+	1.85	0.639	NA	NA	NA	NA									2.33510613115608	2.17899069528194	2.4435387734364	3.15158989431627	3.31305865777595	2.99745513714969	2.40418299255357	0.0087695296489528	0.0271076686364487
chr12-2334	chr12	105228641	105228813	+	4.86	0.713	NA	NA	NA	NA									2.58468396359197	2.72766620852698	2.52945707683765	4.52084674676574	4.30936513064585	4.80591340653304	4.5512464627606	1.91111035727237e-06	1.79603195368902e-05
chr12-170	chr12	63843972	63844144	+	46.5	0.592	NA	NA	NA	NA									8.14945139781631	8.42059551805778	8.12458914314105	8.22953830328061	8.10424488886987	8.29581225243565	-0.0322008070158349	0.870466665935766	0.924483322117103
chr19-565	chr19	52923353	52923525	+	31.7	0.703	NA	NA	NA	NA									7.6095390474593	7.36168066366297	6.94861133016967	7.82229106230741	7.62764583999929	7.61071119311265	0.41455513982006	0.0812971257757428	0.166080556988333
chr14-628	chr14	101706154	101706326	+	10.7	0.511	NA	NA	NA	NA									6.51091521128033	6.82134279576199	6.69343256224143	6.03393645335894	6.20208521111318	6.10295698420252	-0.678452765233058	0.0098145098824556	0.0297148257018814
chr7-323	chr7	75914948	75915120	+	35.8	0.670	NA	NA	NA	NA									8.12109275277653	8.12215518020181	8.39758424643912	8.17508201814183	7.83066624088913	7.57446101393267	-0.373175529899699	0.0976057032242752	0.191965480413312
chr7-3338	chr7	112383737	112383909	+	2.10	0.654	NA	NA	NA	NA									4.10366402591925	4.22553258404946	4.17233952939523	3.53790970223867	4.10129152146411	4.12710188107514	-0.371135869907334	0.473871040377176	0.628457443463741
chr18-76	chr18	75209430	75209602	+	40.7	0.615	NA	NA	NA	NA									7.86652612025499	8.92868169436738	8.29043531625312	8.05036869477892	7.98243718437334	8.04692790035748	-0.455262925715874	0.0766876971848357	0.15837018801699
chr10-4846	chr10	939424	939596	+	1.34	0.690	NA	NA	NA	NA									4.32655548733133	4.92797284820693	4.25697731596352	3.59555499432618	3.44243036269441	3.27654786942718	-1.78733700111677	0.000566423525916285	0.00269213750155775
chr8-1958	chr8	133615247	133615419	+	2.81	0.735	NA	NA	NA	NA									3.18699794623097	3.17352500638417	3.23806472656949	3.81168611243617	4.14975605939369	3.97424958212719	1.54914469492583	0.0137743838031716	0.0394357260755412
chr2-7058	chr2	63059658	63059830	+	1.68	0.598	NA	NA	NA	NA									3.95768418479292	3.61904234800922	3.49583693167716	3.83473125216717	3.20673685767078	3.29546462958357	-0.401486934703647	0.509704523516317	0.66013749333931
chr17-457	chr17	58487762	58487934	+	24.1	0.658	NA	NA	NA	NA									7.59651645970974	7.55173803379818	7.34963525969127	7.40109032884868	7.28568283803658	7.17955104034857	-0.233341382351229	0.285271573761891	0.4375563809405
chr12-169	chr12	100267057	100267229	+	49.3	0.564	NA	NA	NA	NA									8.68687548998599	8.73170156477097	8.5685339663543	8.56895915127155	8.06239040603527	8.21763521482213	-0.39912311205765	0.0525264445082581	0.116951541213692
chr10-277	chr10	43690121	43690293	+	35.9	0.708	NA	NA	NA	NA									7.70204036252841	8.35663476065596	7.82015386766767	7.82585646778042	8.03364630255298	8.06946074952587	-0.0179363032402723	0.938198026872192	0.965309693178031
chr13-983	chr13	104984567	104984739	+	4.36	0.641	NA	NA	NA	NA									6.53347144807178	6.61264094503395	6.37417762927936	4.88433800661825	4.78873157391677	5.35123373680896	-1.84216048248147	3.14142368087611e-09	5.33212462858923e-08
chr15-2686	chr15	27059671	27059843	+	1.27	0.698	NA	NA	NA	NA									2.49774642149415	2.68722248272125	2.29608602125326	2.81649400451854	2.87179717354966	3.02969012251114	1.09038528385068	0.189018339153284	0.321368017111162
chr7-1460	chr7	130394467	130394639	+	6.78	0.674	NA	NA	NA	NA									6.50016476404356	7.10133378473141	6.24178450491277	5.57769188682138	5.66842658330065	5.29414367048913	-1.37341545270588	1.68483108791882e-05	0.000125272448470067
chr11-4007	chr11	9393237	9393409	+	1.59	0.648	NA	NA	NA	NA									3.2414498182286	3.93175288176262	3.16005363326538	3.19068372918888	3.46600746804655	3.55105769682612	-0.183701031319476	0.775270829262347	0.862700572737604
chr1-1323	chr1	181142510	181142682	+	21.7	0.764	NA	NA	NA	NA									6.02178037516944	6.17733702600976	6.28790795908201	6.96340617736716	7.16380904855205	6.83654355465916	0.97106592291562	0.000234628818892763	0.00125245331859599
chr3-3577	chr3	131033532	131033704	+	2.51	0.845	NA	NA	NA	NA									4.42591954795025	4.52565050413824	4.77557054301875	3.92515555988628	4.33931983359616	4.42856798104062	-0.5283672911886	0.25174270502276	0.398634033265599
chr5-1166	chr5	157607893	157608065	+	8.44	0.691	NA	NA	NA	NA									4.79390525774278	4.67724845262524	5.0367948688732	5.44512283000476	5.91911757219312	5.68992299895489	1.14030025036813	0.00242634734711411	0.00930159055455615
chr3-63	chr3	120349248	120349420	+	81.5	0.646	NA	NA	NA	NA									9.58329547886148	9.68823222538999	9.57510830341731	9.15106619514814	9.08276921507719	9.06928326071595	-0.559874262175118	0.000733379833947144	0.00336222282002609
chr3-1645	chr3	27878056	27878228	+	7.75	0.688	NA	NA	NA	NA									5.06921778057291	4.62599100341743	5.15528418689219	5.4626358562325	5.5992437802529	5.72836539556558	0.845180467566624	0.0220463791566025	0.05808040672683
chr12-3579	chr12	546999	547171	+	2.42	0.722	NA	NA	NA	NA									4.41076485417837	4.35168883354519	4.90861759751418	4.03134689392285	4.11527425047795	4.37504461697898	-0.634846371130928	0.174152006270592	0.301918466420337
chr19-835	chr19	47190256	47190428	+	19.7	0.699	NA	NA	NA	NA									5.59514945731103	5.70487118064658	6.15508647052794	6.59502588918316	7.14606950532467	6.95786352956126	1.27358167955059	2.38802133448943e-05	0.000170448337507026
chr10-585	chr10	30529842	30530014	+	17.9	0.671	NA	NA	NA	NA									8.0905558095739	7.4885066320295	8.24130852135074	6.89914312699674	7.17814132453137	6.80258312165739	-1.12857346788621	8.65821534658321e-06	6.94505451035451e-05
chr11-3650	chr11	116742249	116742421	+	1.80	0.759	NA	NA	NA	NA									3.13616634859234	2.89423751279985	3.06683450556325	3.38026139058041	3.33441106240696	3.60132761160327	0.90760520351802	0.184286844570244	0.315151664859144
chr17_GL000205v2_random-7	chr17_GL000205v2_random	140700	140872	+	2.12	0.855	NA	NA	NA	NA									4.00397720290778	4.90937208780917	3.69411955385706	4.24356190788827	3.86325420329677	3.47503762019047	-0.665663413485112	0.245686938693779	0.391515402172348
chr10-3429	chr10	101703437	101703609	+	2.05	0.750	NA	NA	NA	NA									2.58777214188622	2.39519107353447	2.21616246912525	3.13823532696201	3.44637091413293	3.29907354905467	2.48254705935168	0.00533757253421881	0.0179895417618731
chr3-670	chr3	93973691	93973863	+	20.4	0.651	NA	NA	NA	NA									7.22596285750683	7.81829214058529	7.1891733498573	7.02592897340196	7.11062598720941	6.86005766379763	-0.503542609882529	0.0463979370256372	0.105850394954811
chr12-335	chr12	795407	795579	+	35.6	0.680	NA	NA	NA	NA									4.49735147381165	4.4600053180348	3.89731086962801	7.37763182748774	7.69081306345301	7.7254290222476	4.26090860254754	5.75149611119447e-30	2.8096058503185e-27
chr7-3787	chr7	91165133	91165305	+	1.84	0.658	NA	NA	NA	NA									2.21651167073695	2.67526452313589	2.64385578580529	2.96353609197239	3.44840707862034	3.25060149975267	1.7825683486519	0.0335460919043395	0.0816795111975648
chr1-9414	chr1	235831205	235831377	+	1.43	0.701	NA	NA	NA	NA									2.844734994313	2.86267648196983	2.82858851977831	2.81373385998379	3.12545123118029	3.47281282180472	0.742757432027481	0.320156896485255	0.476007934484723
chr18-582	chr18	25350905	25351077	+	5.86	0.551	NA	NA	NA	NA									5.22272218638942	5.37377799948583	5.0254207109458	5.14487932696014	5.1859198486535	5.28921918595414	-0.0107096934083597	0.976308309442996	0.987057844204859
chr9-1334	chr9	94347042	94347214	+	5.46	0.881	NA	NA	NA	NA									3.02660551973683	2.77224148981877	3.83076138227163	4.47708000847285	5.02005127877201	4.86828589100697	2.60321503511768	3.81039136671825e-05	0.000257096157823462
chr4-950	chr4	98689095	98689267	+	9.77	0.640	NA	NA	NA	NA									5.77321299500857	6.12336701451475	5.75269094732774	5.61700140899093	6.16819829402395	5.95250258230891	0.0419912778792575	0.895221593592027	0.939965355588516
chr6-5504	chr6	125741446	125741618	+	1.43	0.656	NA	NA	NA	NA									2.54779309141756	2.50122059224046	2.59297196087715	2.86071694027476	2.96061247941365	3.18957126769755	1.21643795369135	0.133616698884063	0.245813798913625
chr16-1404	chr16	58495190	58495362	+	3.50	0.699	NA	NA	NA	NA									3.88511814154178	4.5591956297816	3.85592642412164	3.95200960312858	4.79125061328088	4.3694173434067	0.422964265025056	0.426318298917493	0.584546013379192
chr22-920	chr22	17120953	17121125	+	3.23	0.530	NA	NA	NA	NA									4.69156507702262	4.29037081383072	4.04622607097143	4.20380463560986	4.45492384252125	4.45132282015554	0.0296168607129236	0.950230932227004	0.972313763938865
chr12-1565	chr12	53738792	53738964	+	7.90	0.571	NA	NA	NA	NA									5.60185619259525	5.49442167534785	5.54964590065602	5.73705472098632	5.8369537297758	6.04431209530437	0.415999611375787	0.190103728535169	0.322756567770673
chr4-2565	chr4	150962334	150962506	+	2.51	0.773	NA	NA	NA	NA									2.81777362743223	2.60422682058884	2.83604560969409	3.6063946498207	3.52166031946941	3.95156161221864	2.17565719887247	0.0039159297024203	0.0138927926167767
chr8-791	chr8	22089113	22089285	+	10.0	0.600	NA	NA	NA	NA									6.27070718566431	6.90442552097746	6.51601901086756	5.90975565237743	6.19608411817831	5.9302066560847	-0.689107266858973	0.0168267352172765	0.0465327781652994
chr7-1517	chr7	8035970	8036142	+	6.16	0.746	NA	NA	NA	NA									6.07342267508531	6.14172027549877	6.00953191218517	5.27729089320472	5.43363698222764	5.78721232191197	-0.706812491783498	0.0236282449411839	0.0614567530904889
chr10-5682	chr10	84026832	84027004	+	1.15	0.540	NA	NA	NA	NA									2.65499009981279	2.97081659993442	2.54339427002041	3.16182178653486	2.55655143558344	2.29976067221908	-0.0109125731660056	0.989479027707064	0.994543485857641
chr15-1842	chr15	62254422	62254594	+	2.28	0.671	NA	NA	NA	NA									4.24524037461134	3.72951904102301	4.09076294910471	4.16435777411852	3.77583846111921	3.90931614202719	-0.119491871271545	0.820812412871413	0.89336398877185
chr2-147	chr2	157898569	157898741	+	59.6	0.574	NA	NA	NA	NA									6.88689456293935	7.06856173823299	6.71405917950974	8.49715738383059	8.43760532913003	8.49285171582837	1.77191357788118	9.61620875139634e-17	6.01731593730629e-15
chr9-98	chr9	97983098	97983270	+	45.6	0.626	NA	NA	NA	NA									8.53867382405103	8.64097541018572	8.4372777748748	8.6367695449234	7.95422462351112	7.90373878989445	-0.364570499638693	0.12454474533048	0.232771680862486
chr5-4000	chr5	107916872	107917044	+	1.71	0.644	NA	NA	NA	NA									3.51605682651843	3.30877999219549	3.08473847349844	3.75584524920271	3.18007830318536	2.81877436662314	0.0227466485819097	0.973709492213826	0.985840993817223
chr2-2585	chr2	134233487	134233659	+	6.48	0.629	NA	NA	NA	NA									7.07794172894252	7.15380131734662	7.20524866707658	5.42253208479454	5.48916694050543	5.64220813971416	-1.92826329712527	6.21612962701122e-14	2.44359924044661e-12
chr3-5960	chr3	6799427	6799599	+	1.40	0.693	NA	NA	NA	NA									3.56827592719508	3.06921545831451	3.67920085208982	3.21981421809367	3.22458431721105	3.46750923122413	-0.318382928023974	0.617070351506121	0.749412944503373
chr1-5197	chr1	13767076	13767248	+	3.20	0.705	NA	NA	NA	NA									2.64481252628538	2.60372910741636	2.41281183908157	3.64703762955667	4.12210499867987	4.21624905740854	3.58436190696019	6.04886791168539e-05	0.000385686387250911
chr2-7325	chr2	86496549	86496721	+	1.64	0.675	NA	NA	NA	NA									2.69353124065826	2.48625532829562	2.17506539871783	3.03756512157356	3.07606457554561	3.06835840902556	1.636279303455	0.0539897647350343	0.119519637793343
chr12-3003	chr12	46953155	46953327	+	3.46	0.637	NA	NA	NA	NA									2.31523771666359	2.143995613383	2.30498436476176	3.83722490730584	3.69231048634631	4.35967843682515	5.5108785922427	2.1946393502654e-05	0.000158092998811145
chr16-2087	chr16	80670288	80670460	+	2.01	0.640	NA	NA	NA	NA									2.84131887708234	2.48366063632081	2.71386467046559	3.59916052579667	3.28561562087168	3.00542892163997	1.55466153237026	0.0470041836098669	0.106967034815149
